# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.6200492509959934,2.356691610491039,5.03,0.0,1.860147752987982,3.0,0,0.0,0.0,0.0
 0.6266957627369006,2.369121368548579,5.03,0.0,1.8800872882107036,2.999999999999983,0,0.0,0.0,0.0
 0.6332734245486301,2.381552845359325,5.03,0.0,1.899820273645892,3.0,0,0.0,0.0,0.0
 0.6397842025216588,2.393985738694413,5.03,0.0,1.919352607564978,3.0,0,0.0,0.0,0.0
 0.6462299623328,2.406419746324979,5.03,0.0,1.9386898869984017,3.0000000000000346,0,0.0,0.0,0.0
 0.6526124761409116,2.4188545660221585,5.03,0.0,1.9578374284227367,3.0000000000000173,0,0.0,0.0,0.0
 0.6589334288869584,2.431289895557087,5.03,0.0,1.9768002866608774,3.000000000000035,0,0.0,0.0,0.0
 0.6651944240600635,2.4437254327009,5.03,0.0,1.9955832721801927,3.0000000000000178,0,0.0,0.0,0.0
 0.6713969889837821,2.456160875224734,5.03,0.0,2.0141909669513485,2.9999999999999822,0,0.0,0.0,0.0
 0.6775425796704456,2.468595920899724,5.03,0.0,2.032627739011339,2.999999999999982,0,0.0,0.0,0.0
 0.68363258528589,2.4810302674970055,5.03,0.0,2.050897755857672,2.999999999999982,0,0.0,0.0,0.0
 0.6896683322620681,2.4934636127877146,5.03,0.0,2.069004996786206,2.999999999999945,0,0.0,0.0,0.0
 0.695651088090855,2.5058956545429867,5.03,0.0,2.0869532642725668,3.0000000000000373,0,0.0,0.0,0.0
 0.7015820648287014,2.5183260905339573,5.03,0.0,2.1047461944861063,3.0000000000000187,0,0.0,0.0,0.0
 0.7074624223385823,2.5307546185317626,5.03,0.0,2.122387267015749,3.000000000000019,0,0.0,0.0,0.0
 0.7132932712928756,2.5431809363075386,5.03,0.0,2.139879813878629,3.000000000000038,0,0.0,0.0,0.0
 0.7190756759583413,2.5556047416324192,5.03,0.0,2.1572270278750265,3.000000000000038,0,0.0,0.0,0.0
 0.7248106567821885,2.568025732277542,5.03,0.0,2.1744319703465678,2.9999999999999614,0,0.0,0.0,0.0
 0.7304991927962873,2.580443606014042,5.03,0.0,2.191497578388864,2.999999999999961,0,0.0,0.0,0.0
 0.7361422238548987,2.5928580606130547,5.03,0.0,2.2084266715646983,3.0000000000000195,0,0.0,0.0,0.0
 0.7417406527197647,2.605268793845715,5.03,0.0,2.2252219581592967,3.0000000000000395,0,0.0,0.0,0.0
 0.7472953470050778,2.6176755034831607,5.03,0.0,2.2418860410152357,2.99999999999996,0,0.0,0.0,0.0
 0.7528071409936385,2.630077887296525,5.03,0.0,2.2584214229809176,2.9999999999999596,0,0.0,0.0,0.0
 0.7582768373344678,2.6424756430569456,5.03,0.0,2.2748305120034056,3.0000000000000204,0,0.0,0.0,0.0
 0.7637052086311643,2.6548684685355566,5.03,0.0,2.2911156258934953,3.000000000000041,0,0.0,0.0,0.0
 0.7690929989294724,2.6672560615034953,5.03,0.0,2.307278996788419,2.9999999999999383,0,0.0,0.0,0.0
 0.7744409251117412,2.6796381197318957,5.03,0.0,2.323322775335226,3.0000000000000413,0,0.0,0.0,0.0
 0.7797496782052957,2.6920143409918946,5.03,0.0,2.3392490346158894,3.0,0,0.0,0.0,0.0
 0.7850199246111,2.704384423054627,5.03,0.0,2.355059773833302,2.999999999999958,0,0.0,0.0,0.0
 0.7902523072585647,2.7167480636912287,5.03,0.0,2.3707569217756963,3.0000000000000635,0,0.0,0.0,0.0
 0.7954474466918329,2.729104960672836,5.03,0.0,2.386342340075501,3.0000000000000213,0,0.0,0.0,0.0
 0.8006059420924388,2.7414548117705837,5.03,0.0,2.401817826277319,2.9999999999999787,0,0.0,0.0,0.0
 0.8057283722428241,2.753797314755608,5.03,0.0,2.417185116728475,3.0000000000000218,0,0.0,0.0,0.0
 0.8108152964348263,2.766132167399044,5.03,0.0,2.432445889304481,2.9999999999999565,0,0.0,0.0,0.0
 0.815867255326922,2.7784590674720286,5.03,0.0,2.4476017659807683,3.000000000000044,0,0.0,0.0,0.0
 0.8208847717537034,2.790777712745696,5.03,0.0,2.462654315261113,3.000000000000022,0,0.0,0.0,0.0
 0.8258683514907934,2.8030878009911824,5.03,0.0,2.4776050544723827,2.999999999999978,0,0.0,0.0,0.0
 0.8308184839781481,2.815389029979624,5.03,0.0,2.492455451934447,3.000000000000045,0,0.0,0.0,0.0
 0.835735643004475,2.8276810974821562,5.03,0.0,2.5072069290134276,2.9999999999999774,0,0.0,0.0,0.0
 0.840620287355281,2.839963701269914,5.03,0.0,2.5218608620658456,2.9999999999999774,0,0.0,0.0,0.0
 0.8454728614268793,2.852236539114034,5.03,0.0,2.53641858428064,2.999999999999977,0,0.0,0.0,0.0
 0.8502937958085036,2.864499308785651,5.03,0.0,2.550881387425513,2.999999999999954,0,0.0,0.0,0.0
 0.8550835078345274,2.8767517080559015,5.03,0.0,2.565250523503584,2.9999999999999303,0,0.0,0.0,0.0
 0.8598424021086342,2.8889934346959203,5.03,0.0,2.579527206325904,2.9999999999999534,0,0.0,0.0,0.0
 0.864570871001656,2.901224186476844,5.03,0.0,2.5937126130049695,3.0,0,0.0,0.0,0.0
 0.8692692951246683,2.913443661169808,5.03,0.0,2.6078078853740068,3.000000000000047,0,0.0,0.0,0.0
 0.8739380437788277,2.9256515565459473,5.03,0.0,2.621814131336485,3.000000000000024,0,0.0,0.0,0.0
 0.8785774753833218,2.937847570376398,5.03,0.0,2.6357324261499673,3.000000000000024,0,0.0,0.0,0.0
 0.8831879378827193,2.9500314004322963,5.03,0.0,2.64956381364816,3.000000000000024,0,0.0,0.0,0.0
 0.8877697691349097,2.9622027444847774,5.03,0.0,2.663309307404731,2.9999999999999516,0,0.0,0.0,0.0
 0.8923232972807466,2.9743613003049765,5.03,0.0,2.6769698918422415,3.0,0,0.0,0.0,0.0
 0.8968488410964355,2.9865067656640303,5.03,0.0,2.6905465232893087,3.0000000000000737,0,0.0,0.0,0.0
 0.9013467103296312,2.9986388383330733,5.03,0.0,2.7040401309888957,2.999999999999975,0,0.0,0.0,0.0
 0.9058172060201553,3.010757216083242,5.03,0.0,2.717451618060468,3.0000000000000746,0,0.0,0.0,0.0
 0.910260620806177,3.0228615966856713,5.03,0.0,2.7307818624185334,3.0,0,0.0,0.0,0.0
 0.9146772392166528,3.034951677911498,5.03,0.0,2.744031717649961,3.0000000000000253,0,0.0,0.0,0.0
 0.9190673379507641,3.0470271575318573,5.03,0.0,2.757202013852295,2.9999999999999747,0,0.0,0.0,0.0
 0.9234311861450507,3.059087733317884,5.03,0.0,2.7702935584351547,3.0000000000000253,0,0.0,0.0,0.0
 0.9277690456288907,3.071133103040715,5.03,0.0,2.7833071368866746,2.9999999999999742,0,0.0,0.0,0.0
 0.9320811711689363,3.083162964471485,5.03,0.0,2.7962435135068113,3.0,0,0.0,0.0,0.0
 0.936367810703084,3.095177015381331,5.03,0.0,2.8091034321092545,3.000000000000052,0,0.0,0.0,0.0
 0.9406292055645115,3.1071749535413873,5.03,0.0,2.821887616693537,2.999999999999974,0,0.0,0.0,0.0
 0.9448655906962953,3.11915647672279,5.03,0.0,2.8345967720888887,3.0000000000000786,0,0.0,0.0,0.0
 0.9490771948570792,3.131121282696675,5.03,0.0,2.8472315845712406,3.000000000000026,0,0.0,0.0,0.0
 0.9532741228246281,3.143069069234177,5.03,0.0,2.8463550720899975,-0.20884620561048173,0,0.0,0.0,0.0
 0.9574749110262732,3.154999534106433,5.03,0.0,2.833752707485062,-2.9999999999999734,0,0.0,0.0,0.0
 0.9616882175985143,3.166912375084578,5.03,0.0,2.821112787768339,-3.000000000000026,0,0.0,0.0,0.0
 0.965914103950898,3.1788072899397486,5.03,0.0,2.8084351287111877,-2.999999999999974,0,0.0,0.0,0.0
 0.9701526331146465,3.1906839764430788,5.03,0.0,2.7957195412199423,-3.000000000000026,0,0.0,0.0,0.0
 0.9744038697881655,3.2025421323657053,5.03,0.0,2.7829658311993852,-3.0,0,0.0,0.0,0.0
 0.9786678803841881,3.2143814554787635,5.03,0.0,2.770173799411318,-2.999999999999948,0,0.0,0.0,0.0
 0.9829447330786285,3.2262016435533893,5.03,0.0,2.7573432413279964,-3.0000000000000258,0,0.0,0.0,0.0
 0.9872344978612196,3.238002394360719,5.03,0.0,2.744473946980223,-3.0000000000000258,0,0.0,0.0,0.0
 0.9915372465880091,3.249783405671886,5.03,0.0,2.7315657007998544,-3.0,0,0.0,0.0,0.0
 0.995853053035803,3.2615443752580284,5.03,0.0,2.718618281456473,-2.9999999999999742,0,0.0,0.0,0.0
 1.0001819929586342,3.2732850008902807,5.03,0.0,2.7056314616879797,-2.9999999999998974,0,0.0,0.0,0.0
 1.004524144146355,3.2850049803397785,5.03,0.0,2.692605008124817,-3.0,0,0.0,0.0,0.0
 1.0088795864854454,3.2967040113776584,5.03,0.0,2.679538681107546,-3.000000000000051,0,0.0,0.0,0.0
 1.0132484020221364,3.308381791775055,5.03,0.0,2.666432234497473,-3.0,0,0.0,0.0,0.0
 1.0176306750279598,3.3200380193031043,5.03,0.0,2.6532854154800027,-3.0,0,0.0,0.0,0.0
 1.0220264920678315,3.3316723917329423,5.03,0.0,2.6400979643603875,-3.0000000000000506,0,0.0,0.0,0.0
 1.026435942070788,3.343284606835704,5.03,0.0,2.626869614351518,-3.0,0,0.0,0.0,0.0
 1.0308591164035028,3.354874362382526,5.03,0.0,2.6136000913533732,-3.00000000000005,0,0.0,0.0,0.0
 1.0352961089467099,3.3664413561445437,5.03,0.0,2.600289113723752,-3.00000000000005,0,0.0,0.0,0.0
 1.0397470161746767,3.3779852858928923,5.03,0.0,2.5869363920398514,-3.0,0,0.0,0.0,0.0
 1.0442119372378722,3.389505849398707,5.03,0.0,2.573541628850265,-3.0,0,0.0,0.0,0.0
 1.0486909740489847,3.401002744433125,5.03,0.0,2.560104518416927,-3.0000000000000497,0,0.0,0.0,0.0
 1.0531842313724518,3.4124756687672804,5.03,0.0,2.5466247464465264,-2.999999999999901,0,0.0,0.0,0.0
 1.0576918169176794,3.4239243201723104,5.03,0.0,2.5331019898108433,-3.0,0,0.0,0.0,0.0
 1.0622138414361286,3.435348396419349,5.03,0.0,2.5195359162554958,-3.0,0,0.0,0.0,0.0
 1.0667504188224692,3.4467475952795334,5.03,0.0,2.505926184096474,-2.999999999999951,0,0.0,0.0,0.0
 1.071301666220001,3.458121614523999,5.03,0.0,2.4922724419038786,-3.000000000000049,0,0.0,0.0,0.0
 1.0758677041305629,3.46947015192388,5.03,0.0,2.4785743281721926,-3.0000000000000973,0,0.0,0.0,0.0
 1.080448656529164,3.480792905250314,5.03,0.0,2.4648314709763897,-2.999999999999903,0,0.0,0.0,0.0
 1.0850446509835723,3.492089572274435,5.03,0.0,2.451043487613165,-3.0,0,0.0,0.0,0.0
 1.0896558187791339,3.5033598507673798,5.03,0.0,2.4372099842264796,-3.0000000000000964,0,0.0,0.0,0.0
 1.0942822950490878,3.514603438500284,5.03,0.0,2.4233305554166176,-3.000000000000048,0,0.0,0.0,0.0
 1.098924218910676,3.525820033244283,5.03,0.0,2.409404783831853,-2.999999999999952,0,0.0,0.0,0.0
 1.1035817336073586,3.537009332770512,5.03,0.0,2.395432239741806,-2.9999999999999045,0,0.0,0.0,0.0
 1.1082549866574667,3.548171034850107,5.03,0.0,2.3814124805914814,-3.0000000000000475,0,0.0,0.0,0.0
 1.1129441300096463,3.5593048372542047,5.03,0.0,2.3673450505349423,-3.0000000000000475,0,0.0,0.0,0.0
 1.1176493202054676,3.570410437753939,5.03,0.0,2.353229479947479,-2.9999999999999054,0,0.0,0.0,0.0
 1.1223707185496026,3.581487534120447,5.03,0.0,2.3390652849150735,-3.000000000000094,0,0.0,0.0,0.0
 1.127108491287998,3.5925358241248637,5.03,0.0,2.3248519666998875,-2.9999999999999063,0,0.0,0.0,0.0
 1.1318628097944976,3.603555005538325,5.03,0.0,2.310589011180389,-3.0,0,0.0,0.0,0.0
 1.1366338507664024,3.6145447761319662,5.03,0.0,2.2962758882646743,-3.0,0,0.0,0.0,0.0
 1.1414217964294886,3.6255048336769233,5.03,0.0,2.2819120512754156,-3.000000000000046,0,0.0,0.0,0.0
 1.1462268347530367,3.6364348759443317,5.03,0.0,2.2674969363047714,-3.0,0,0.0,0.0,0.0
 1.151049159675469,3.647334600705327,5.03,0.0,2.2530299615374743,-3.0,0,0.0,0.0,0.0
 1.1558889713412304,3.658203705731046,5.03,0.0,2.2385105265401903,-3.0,0,0.0,0.0,0.0
 1.1607464763495905,3.669041888792622,5.03,0.0,2.22393801151511,-2.9999999999999543,0,0.0,0.0,0.0
 1.165621888016106,3.6798488476611935,5.03,0.0,2.2093117765155634,-3.0000000000000457,0,0.0,0.0,0.0
 1.1705154266475155,3.690624280107895,5.03,0.0,2.1946311606213347,-3.0000000000000453,0,0.0,0.0,0.0
 1.1754273198309158,3.7013678839038606,5.03,0.0,2.179895481071134,-2.9999999999999547,0,0.0,0.0,0.0
 1.180357802738121,3.7120793568202286,5.03,0.0,2.165104032349518,-3.00000000000009,0,0.0,0.0,0.0
 1.1853071184461714,3.7227583966281323,5.03,0.0,2.150256085225367,-2.999999999999955,0,0.0,0.0,0.0
 1.1902755182750442,3.7334047010987095,5.03,0.0,2.1353508857387484,-3.000000000000045,0,0.0,0.0,0.0
 1.1952632621436818,3.744017968003094,5.03,0.0,2.1203876541328355,-3.0,0,0.0,0.0,0.0
 1.2002706189455599,3.7545978951124224,5.03,0.0,2.105365583727201,-3.0000000000000444,0,0.0,0.0,0.0
 1.2052978669450944,3.7651441801978307,5.03,0.0,2.090283839728597,-3.000000000000044,0,0.0,0.0,0.0
 1.2103452941963035,3.7756565210304545,5.03,0.0,2.07514155797497,-2.999999999999956,0,0.0,0.0,0.0
 1.2154131989852477,3.786134615381428,5.03,0.0,2.0599378436081377,-3.0,0,0.0,0.0,0.0
 1.2205018902979006,3.7965781610218885,5.03,0.0,2.0446717696701793,-2.9999999999999565,0,0.0,0.0,0.0
 1.2256116883152297,3.8069868557229714,5.03,0.0,2.0293423756181914,-3.000000000000087,0,0.0,0.0,0.0
 1.2307429249374275,3.817360397255812,5.03,0.0,2.0139486657515975,-3.0000000000000866,0,0.0,0.0,0.0
 1.2358959443393875,3.827698483391546,5.03,0.0,1.9984896075457175,-3.0,0,0.0,0.0,0.0
 1.241071103559704,3.8380008119013094,5.03,0.0,1.9829641298847684,-2.999999999999957,0,0.0,0.0,0.0
 1.2462687731256694,3.848267080556237,5.03,0.0,1.967371121186872,-3.0,0,0.0,0.0,0.0
 1.2514893377169651,3.8584969871274652,5.03,0.0,1.951709427412985,-3.0,0,0.0,0.0,0.0
 1.2567331968709743,3.86869022938613,5.03,0.0,1.9359778499509577,-2.999999999999958,0,0.0,0.0,0.0
 1.2620007657329155,3.878846505103367,5.03,0.0,1.9201751433651337,-3.000000000000042,0,0.0,0.0,0.0
 1.2672924758542898,3.8889655120503104,5.03,0.0,1.9043000130010113,-2.999999999999916,0,0.0,0.0,0.0
 1.2726087760434521,3.8990469479980976,5.03,0.0,1.8883511124335242,-3.0000000000000417,0,0.0,0.0,0.0
 1.2779501332724787,3.9090905107178626,5.03,0.0,1.8723270407464445,-2.9999999999999583,0,0.0,0.0,0.0
 1.2833170336449085,3.9190958979807435,5.03,0.0,1.8562263396291554,-3.0,0,0.0,0.0,0.0
 1.2887099834293605,3.9290628075578744,5.03,0.0,1.8400474902757993,-3.0,0,0.0,0.0,0.0
 1.2941295101645491,3.9389909372203906,5.03,0.0,1.8237889100702336,-2.999999999999959,0,0.0,0.0,0.0
 1.2995761638417413,3.948879984739428,5.03,0.0,1.8074489490386572,-2.999999999999959,0,0.0,0.0,0.0
 1.305050518171332,3.9587296478861234,5.03,0.0,1.7910258860498847,-3.0000000000000404,0,0.0,0.0,0.0
 1.3105531719408903,3.9685396244316107,5.03,0.0,1.77451792474121,-3.0000000000000404,0,0.0,0.0,0.0
 1.316084750472806,3.9783096121470267,5.03,0.0,1.7579231891454628,-3.00000000000004,0,0.0,0.0,0.0
 1.3216459071905182,3.988039308803507,5.03,0.0,1.7412397189923257,-3.00000000000004,0,0.0,0.0,0.0
 1.327237325303288,3.997728412172187,5.03,0.0,1.7244654646540163,-2.9999999999999605,0,0.0,0.0,0.0
 1.3328597196205614,4.007376620024203,5.03,0.0,1.7075982817021966,-2.9999999999999605,0,0.0,0.0,0.0
 1.3385138385082052,4.0169836301306905,5.03,0.0,1.690635925039265,-3.000000000000039,0,0.0,0.0,0.0
 1.3442004660002955,4.026549140262784,5.03,0.0,1.673576042562994,-3.0,0,0.0,0.0,0.0
 1.3499204240817075,4.03607284819162,5.03,0.0,1.6564161683187577,-3.0000000000000386,0,0.0,0.0,0.0
 1.3556745751585537,4.045554451688334,5.03,0.0,1.6391537150882192,-3.0,0,0.0,0.0,0.0
 1.3614638247355615,4.054993648524062,5.03,0.0,1.621785966357196,-2.999999999999962,0,0.0,0.0,0.0
 1.3672891243217964,4.06439013646994,5.03,0.0,1.6043100675984914,-3.0,0,0.0,0.0,0.0
 1.3731514745887992,4.073743613297101,5.03,0.0,1.586723016797483,-3.0,0,0.0,0.0,0.0
 1.37905192880826,4.083053776776686,5.03,0.0,1.5690216541391,-3.0000000000000377,0,0.0,0.0,0.0
 1.38499159659982,4.092320324679825,5.03,0.0,1.55120265076442,-3.0,0,0.0,0.0,0.0
 1.3909716480236676,4.101542954777657,5.03,0.0,1.5332624964928776,-3.0,0,0.0,0.0,0.0
 1.3969933180571865,4.110721364841318,5.03,0.0,1.5151974863923208,-3.0,0,0.0,0.0,0.0
 1.4030579115003474,4.1198552526419405,5.03,0.0,1.4970037060628378,-3.0000000000000364,0,0.0,0.0,0.0
 1.4091668083607645,4.128944315950664,5.03,0.0,1.478677015481587,-2.9999999999999636,0,0.0,0.0,0.0
 1.415321469776604,4.137988252538621,5.03,0.0,1.4602130312340689,-2.999999999999964,0,0.0,0.0,0.0
 1.4215234445440792,4.146986760176949,5.03,0.0,1.4416071069316427,-3.000000000000036,0,0.0,0.0,0.0
 1.4277743763262007,4.155939536636783,5.03,0.0,1.4228543115852785,-2.999999999999929,0,0.0,0.0,0.0
 1.434076011631197,4.164846279689259,5.03,0.0,1.4039494056702901,-2.9999999999999294,0,0.0,0.0,0.0
 1.44043020866287,4.173706687105512,5.03,0.0,1.3848868145752715,-2.999999999999965,0,0.0,0.0,0.0
 1.4468389471615504,4.182520456656679,5.03,0.0,1.3656605990792303,-3.0,0,0.0,0.0,0.0
 1.4533043393738294,4.191287286113894,5.03,0.0,1.346264422442393,-3.000000000000034,0,0.0,0.0,0.0
 1.4598286423125637,4.200006873248294,5.03,0.0,1.3266915136261896,-3.000000000000068,0,0.0,0.0,0.0
 1.4664142714965953,4.208678915831014,5.03,0.0,1.3069346260740948,-3.0,0,0.0,0.0,0.0
 1.47306381639333,4.21730311163319,5.03,0.0,1.2869859913838906,-3.0,0,0.0,0.0,0.0
 1.4797800578280857,4.225879158425958,5.03,0.0,1.2668372670796237,-2.999999999999967,0,0.0,0.0,0.0
 1.4865659876737698,4.234406753980452,5.03,0.0,1.2464794775425718,-2.999999999999967,0,0.0,0.0,0.0
 1.4934248311951153,4.24288559606781,5.03,0.0,1.2259029469785356,-2.9999999999999676,0,0.0,0.0,0.0
 1.5003600724963697,4.251315382459165,5.03,0.0,1.2050972230747723,-3.0,0,0.0,0.0,0.0
 1.5073754836136872,4.259695810925654,5.03,0.0,1.18405098972282,-2.9999999999999685,0,0.0,0.0,0.0
 1.5144751579084277,4.268026579238414,5.03,0.0,1.1627519668385984,-3.000000000000031,0,0.0,0.0,0.0
 1.5216635485616516,4.27630738516858,5.03,0.0,1.1411867948789265,-3.0,0,0.0,0.0,0.0
 1.5289455131518817,4.284537926487286,5.03,0.0,1.119340901108236,-3.000000000000061,0,0.0,0.0,0.0
 1.536326365529321,4.29271790096567,5.03,0.0,1.097198343975918,-3.00000000000003,0,0.0,0.0,0.0
 1.5438119364958947,4.300847006374865,5.03,0.0,1.074741631076197,-2.9999999999999702,0,0.0,0.0,0.0
 1.5514086451832565,4.30892494048601,5.03,0.0,1.0519515050141115,-3.0,0,0.0,0.0,0.0
 1.5591235835201058,4.316951401070238,5.03,0.0,1.0288066900035633,-3.000000000000029,0,0.0,0.0,0.0
 1.566964616837696,4.324926085898684,5.03,0.0,1.0052835900507926,-3.0,0,0.0,0.0,0.0
 1.5749405045375016,4.332848692742487,5.03,0.0,0.9813559269513764,-2.9999999999999583,0,0.0,0.0,0.0
 1.583061045923178,4.3407189193727795,5.03,0.0,0.956994302794347,-3.0000000000000138,0,0.0,0.0,0.0
 1.5913372579047318,4.348536463560699,5.03,0.0,0.9321656668496859,-2.9999999999999596,0,0.0,0.0,0.0
 1.599781593500976,4.356301023077382,5.03,0.0,0.9068326600609529,-3.0000000000000395,0,0.0,0.0,0.0
 1.6084082131758521,4.3640122956939615,5.03,0.0,0.8809528010363247,-2.999999999999987,0,0.0,0.0,0.0
 1.617233325473663,4.371669979181575,5.03,0.0,0.8544774641428918,-3.0000000000000124,0,0.0,0.0,0.0
 1.6262756198408614,4.379273771311357,5.03,0.0,0.8273505810412964,-3.0000000000000244,0,0.0,0.0,0.0
 1.635556824019046,4.386823369854445,5.03,0.0,0.7995069685067434,-2.999999999999964,0,0.0,0.0,0.0
 1.6451024327468304,4.394318472581972,5.03,0.0,0.7708701423233901,-2.999999999999965,0,0.0,0.0,0.0
 1.6549426767377875,4.4017587772650755,5.03,0.0,0.7413494103505193,-2.9999999999999662,0,0.0,0.0,0.0
 1.6651138362944418,4.409143981674892,5.03,0.0,0.7108359316805563,-3.0000000000000218,0,0.0,0.0,0.0
 1.675660062069917,4.416473783582554,5.03,0.0,0.6791972543541308,-3.0,0,0.0,0.0,0.0
 1.6866359645515372,4.4237478807592,5.03,0.0,0.6462695469092703,-2.99999999999997,0,0.0,0.0,0.0
 1.6981104098419175,4.430965970975967,5.03,0.0,0.6118462110381291,-3.0000000000000195,0,0.0,0.0,0.0
